gene_id,cluster,product,subsystem,system,value
MED134_08266,C0,hypothetical protein,Unspecified,Unspecified,0.306472390081804
MED134_03429,C1,OmpA family protein,Unspecified,Unspecified,0.302181417479527
MED134_08721,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.3005589690101496
MED134_04749,C2,DNA topoisomerase IV subunit B,Unspecified,Unspecified,0.3001530022254186
MED134_13781,C0,FKBP-type peptidyl-prolyl cis-trans isomerase,Unspecified,Unspecified,0.3000103460818779
MED134_09091,C1,PfkB family carbohydrate kinase,Unspecified,Unspecified,0.29886385652672887
MED134_11576,C1,outer membrane efflux protein,"['03070 Bacterial secretion system [PATH:dok03070]', '02020 Two-component system [PATH:dok02020]', '01501 beta-Lactam resistance [PATH:dok01501]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09131 Membrane transport', '09132 Signal transduction', '09175 Drug resistance: antimicrobial', '09175 Drug resistance: antimicrobial']",0.29874325318127526
MED134_14046,C0,M42 glutamyl aminopeptidase,Unspecified,Unspecified,0.2971778128415621
MED134_05939,C0,DegT/DnrJ/EryC1/StrS aminotransferase family protein,Unspecified,Unspecified,0.294851345298485
MED134_04244,C0,"ABC transporter, ATP-binding protein",Unspecified,Unspecified,0.29461975742722557
MED134_03559,C0,peptide chain release factor 1,Unspecified,Unspecified,0.28985912362198113
MED134_03684,C0,OmpA family protein,"['02030 Bacterial chemotaxis [PATH:dok02030]', '02040 Flagellar assembly [PATH:dok02040]']","['09142 Cell motility', '09142 Cell motility']",0.2879002069687466
MED134_07601,C1,outer membrane protein (OmpH-like),Unspecified,Unspecified,0.28458029819609143
MED134_08906,C0,hypothetical protein,Unspecified,Unspecified,0.2832398460518952
MED134_12056,C0,hypothetical protein,Unspecified,Unspecified,0.282675482004123
MED134_04824,C1,translation elongation factor P (EF-P),Unspecified,Unspecified,0.2824960100032031
MED134_12501,C1,50S ribosomal protein L30,['03010 Ribosome [PATH:dok03010]'],['09122 Translation'],0.28212584425860704
MED134_09511,C1,hypothetical protein,Unspecified,Unspecified,0.28132312059687997
MED134_07299,C0,aminomethyltransferase,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00785 Lipoic acid metabolism [PATH:dok00785]', '00670 One carbon pool by folate [PATH:dok00670]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins', '09108 Metabolism of cofactors and vitamins']",0.28020877322977406
MED134_04924,C0,hypothetical protein,Unspecified,Unspecified,0.27814784004167803
MED134_12646,C2,DNA primase,['03030 DNA replication [PATH:dok03030]'],['09124 Replication and repair'],0.2771791555420396
MED134_04964,C0,superoxide dismutase [Cu-Zn],Unspecified,Unspecified,0.27621144338990533
MED134_02110,C0,"DNA-directed RNA polymerase, omega subunit",Unspecified,Unspecified,0.2757845972034239
MED134_00515,C0,uridylate kinase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.27391894122490235
MED134_04374,C0,hypothetical protein,Unspecified,Unspecified,0.2724259458834095
MED134_11045,C0,metallo-beta-lactamase superfamily protein,['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],0.2697057738464464
MED134_03924,C1,GMP synthase (glutamine-hydrolyzing),['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.2670277933767655
MED134_02520,C0,X-Pro dipeptidyl-peptidase (S15 family),Unspecified,Unspecified,0.2668877760633923
MED134_02155,C0,two-component system response regulator,Unspecified,Unspecified,0.2658564351943782
MED134_05959,C0,glycosyl transferases group 1,Unspecified,Unspecified,0.265487597300405
MED134_10266,C1,thioredoxin,Unspecified,Unspecified,0.26481818980639554
MED134_14421,C1,CTP synthase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.2641333121923953
MED134_08986,C2,DnaK suppressor protein,Unspecified,Unspecified,0.2630109344441998
MED134_14426,C1,60 KD inner membrane protein,"['03060 Protein export [PATH:dok03060]', '03070 Bacterial secretion system [PATH:dok03070]', '02024 Quorum sensing [PATH:dok02024]']","['09123 Folding, sorting and degradation', '09131 Membrane transport', '09145 Cellular community - prokaryotes']",0.2626282982559831
MED134_13091,C2,pyrimidine operon attenuation protein / uracil phosphoribosyltransferase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.2623915671820703
MED134_00790,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.25959837366364485
MED134_03045,C0,hypothetical protein,Unspecified,Unspecified,0.25462290907765744
MED134_10495,C0,OmpA family protein,Unspecified,Unspecified,0.25333327554118285
MED134_01950,C0,"ATPase, ParA family",Unspecified,Unspecified,0.2531957527471862
MED134_06539,C1,hypothetical protein,Unspecified,Unspecified,0.2506368052671865
MED134_03964,C1,peptidase family M49,Unspecified,Unspecified,0.2486133671840338
MED134_14161,C2,hypothetical protein,Unspecified,Unspecified,0.24728877941950023
MED134_05404,C1,"excinuclease ABC, A subunit",['03420 Nucleotide excision repair [PATH:dok03420]'],['09124 Replication and repair'],0.24650217252706483
MED134_01870,C0,arginine-tRNA ligase,['00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]'],['09122 Translation'],0.24517264097008692
MED134_01430,C0,hypothetical protein,Unspecified,Unspecified,0.2448506728697613
MED134_15850,C1,DNA translocase ftsK,Unspecified,Unspecified,0.24377500148541562
MED134_12346,C0,hypothetical protein,Unspecified,Unspecified,0.2435874397402741
MED134_10840,C0,diphosphomevalonate decarboxylase,['00900 Terpenoid backbone biosynthesis [PATH:dok00900]'],['09109 Metabolism of terpenoids and polyketides'],0.24273400058881528
MED134_03739,C0,putative iron-sulfur-binding reductase,['00680 Methane metabolism [PATH:dok00680]'],['09102 Energy metabolism'],0.2383901377218121
MED134_14226,C1,6-phosphogluconate dehydrogenase,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00480 Glutathione metabolism [PATH:dok00480]']","['09101 Carbohydrate metabolism', '09106 Metabolism of other amino acids']",0.2383397198451677
MED134_13906,C0,metal-dependent amidohydrolase,Unspecified,Unspecified,0.2381013987207865
MED134_14211,C0,hypothetical protein,Unspecified,Unspecified,0.23727127409283771
MED134_05304,C0,dihydroorotase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.2365026498095319
MED134_03784,C0,C4-dicarboxylate transport protein 2,Unspecified,Unspecified,0.2361524104638633
MED134_01410,C0,lipoate synthase,['00785 Lipoic acid metabolism [PATH:dok00785]'],['09108 Metabolism of cofactors and vitamins'],0.2330847821578307
MED134_04319,C0,carbohydrate kinase,Unspecified,Unspecified,0.23301237382770923
MED134_01945,C0,chromosome partitioning protein parB,Unspecified,Unspecified,0.2322354485850224
MED134_01795,C1,hypothetical protein,Unspecified,Unspecified,0.2320410257299848
MED134_11140,C0,metallopeptidase family M24,Unspecified,Unspecified,0.23199319449236996
MED134_14507,C0,AhpC/TSA family protein,Unspecified,Unspecified,0.2297640600661705
MED134_06794,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,0.22913372278293298
MED134_05379,C0,acetyl-CoA C-acetyltransferase,"['00620 Pyruvate metabolism [PATH:dok00620]', '00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00650 Butanoate metabolism [PATH:dok00650]', '00071 Fatty acid degradation [PATH:dok00071]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00310 Lysine degradation [PATH:dok00310]', '00380 Tryptophan metabolism [PATH:dok00380]', '00900 Terpenoid backbone biosynthesis [PATH:dok00900]', '00362 Benzoate degradation [PATH:dok00362]', '02020 Two-component system [PATH:dok02020]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09103 Lipid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09109 Metabolism of terpenoids and polyketides', '09111 Xenobiotics biodegradation and metabolism', '09132 Signal transduction']",0.22782543322709
MED134_10970,C0,thioredoxin reductase (NADPH),['00450 Selenocompound metabolism [PATH:dok00450]'],['09106 Metabolism of other amino acids'],0.2273458709325806
MED134_03719,C0,"ABC transporter, periplasmic binding protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.22681468181731188
MED134_06569,C1,outer membrane protein (OmpH-like),Unspecified,Unspecified,0.2254347762303249
MED134_01930,C0,signal peptidase I,['03060 Protein export [PATH:dok03060]'],"['09123 Folding, sorting and degradation']",0.22522901151662714
MED134_04539,C1,adenylosuccinate lyase,"['00230 Purine metabolism [PATH:dok00230]', '00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]']","['09104 Nucleotide metabolism', '09105 Amino acid metabolism']",0.22130186838532043
MED134_06234,C0,acetyl-CoA C-acyltransferase,"['00071 Fatty acid degradation [PATH:dok00071]', '00592 alpha-Linolenic acid metabolism [PATH:dok00592]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00907 Pinene, camphor and geraniol degradation [PATH:dok00907]', '00362 Benzoate degradation [PATH:dok00362]']","['09103 Lipid metabolism', '09103 Lipid metabolism', '09105 Amino acid metabolism', '09109 Metabolism of terpenoids and polyketides', '09111 Xenobiotics biodegradation and metabolism']",0.2208644408740992
MED134_03749,C0,beta-hexosaminidase,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '01501 beta-Lactam resistance [PATH:dok01501]']","['09101 Carbohydrate metabolism', '09175 Drug resistance: antimicrobial']",0.21965819503027237
MED134_03389,C0,peptidylprolyl isomerase,"['03250 Viral life cycle - HIV-1 [PATH:dok03250]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09125 Information processing in viruses', '09175 Drug resistance: antimicrobial']",0.21949695598046878
MED134_03849,C0,phosphoglucomutase/phosphomannomutase,"['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]', '00030 Pentose phosphate pathway [PATH:dok00030]', '00052 Galactose metabolism [PATH:dok00052]', '00500 Starch and sucrose metabolism [PATH:dok00500]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00230 Purine metabolism [PATH:dok00230]', '00521 Streptomycin biosynthesis [PATH:dok00521]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09104 Nucleotide metabolism', '09110 Biosynthesis of other secondary metabolites']",0.2194055484043749
MED134_09281,C0,glutamyl-tRNA synthetase,"['00860 Porphyrin metabolism [PATH:dok00860]', '00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]']","['09108 Metabolism of cofactors and vitamins', '09122 Translation']",0.21876952146771952
MED134_14231,C0,glucose-6-phosphate 1-dehydrogenase,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00480 Glutathione metabolism [PATH:dok00480]']","['09101 Carbohydrate metabolism', '09106 Metabolism of other amino acids']",0.2184804900741195
MED134_10920,C1,hypothetical protein,Unspecified,Unspecified,0.21703934612491024
MED134_08251,C1,hypothetical protein,Unspecified,Unspecified,0.2157922863285465
MED134_03929,C1,hypothetical protein,Unspecified,Unspecified,0.21578740867049093
MED134_04304,C1,amidohydrolase family protein,Unspecified,Unspecified,0.21567822358897448
MED134_04819,C0,acyl-[acyl-carrier-protein]-UDP-N- acetylglucosamine O-acyltransferase,"['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09107 Glycan biosynthesis and metabolism', '09175 Drug resistance: antimicrobial']",0.21482049768925812
MED134_02800,C0,Xaa-Pro aminopeptidase,Unspecified,Unspecified,0.2125479971300154
MED134_08876,C0,"ABC transporter, ATP-binding protein",['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],0.21240597840741807
MED134_02480,C0,phosphoribosylaminoimidazolesuccinocarboxamidesy nthase,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.21038245462232294
MED134_04939,C0,hypothetical protein,Unspecified,Unspecified,0.21018270817760493
MED134_00045,C2,DNA binding helix-turn helix protein,Unspecified,Unspecified,0.2094188581969571
MED134_07591,C1,undecaprenyl pyrophosphate synthetase,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '00900 Terpenoid backbone biosynthesis [PATH:dok00900]']","['09107 Glycan biosynthesis and metabolism', '09109 Metabolism of terpenoids and polyketides']",0.20899182405022942
MED134_04674,C0,2OG-Fe(II) oxygenase superfamily protein,Unspecified,Unspecified,0.20868420765638174
MED134_05684,C2,hypothetical protein,Unspecified,Unspecified,0.2086139282410408
MED134_04109,C1,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.20815132975387324
MED134_04404,C0,zinc carboxypeptidase,Unspecified,Unspecified,0.20767552648770737
MED134_05999,C1,UDP-glucose 6-dehydrogenase,"['00040 Pentose and glucuronate interconversions [PATH:dok00040]', '00053 Ascorbate and aldarate metabolism [PATH:dok00053]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.20680193249981704
MED134_03399,C0,beta-ketoacyl-acyl-carrier-protein synthase III,['00061 Fatty acid biosynthesis [PATH:dok00061]'],['09103 Lipid metabolism'],0.2054738916048867
MED134_10446,C1,ferrous iron transport protein B,Unspecified,Unspecified,0.20494690377993546
MED134_00925,C0,Glu/Leu/Phe/Val dehydrogenase family protein,Unspecified,Unspecified,0.2035368036196688
MED134_02115,C0,CoA biosynthesis bifunctional protein,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.20342770319379289
MED134_10261,C1,Clp protease,Unspecified,Unspecified,0.20324732592523453
MED134_12796,C2,metallo-beta-lactamase superfamily protein,['00620 Pyruvate metabolism [PATH:dok00620]'],['09101 Carbohydrate metabolism'],0.2021253218026488
MED134_05954,C0,sugar transferase,Unspecified,Unspecified,0.2019431753399532
MED134_02240,C2,CinA-like protein,['00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]'],['09108 Metabolism of cofactors and vitamins'],0.2009754545405401
MED134_11461,C1,glycine cleavage system H protein,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00785 Lipoic acid metabolism [PATH:dok00785]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",0.20061407823105962
MED134_04234,C1,transaldolase,['00030 Pentose phosphate pathway [PATH:dok00030]'],['09101 Carbohydrate metabolism'],0.20041470472450856
MED134_09891,C0,azurin,Unspecified,Unspecified,0.20034877433668122
MED134_06309,C0,hypothetical protein,Unspecified,Unspecified,0.20030947586671422
MED134_08836,C0,transmembrane CBS domain transporter,Unspecified,Unspecified,0.19897726408180927
MED134_04844,C0,short chain dehydrogenase,"['00061 Fatty acid biosynthesis [PATH:dok00061]', '00780 Biotin metabolism [PATH:dok00780]']","['09103 Lipid metabolism', '09108 Metabolism of cofactors and vitamins']",0.19827745468892802
MED134_09661,C0,hypothetical protein,Unspecified,Unspecified,0.19775672826985266
MED134_03169,C0,Na+/H+ antiporter NhaC,Unspecified,Unspecified,0.19746138432642457
MED134_13516,C0,hypothetical protein,Unspecified,Unspecified,0.19719561231153138
MED134_03110,C0,"3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase","['00740 Riboflavin metabolism [PATH:dok00740]', '00790 Folate biosynthesis [PATH:dok00790]']","['09108 Metabolism of cofactors and vitamins', '09108 Metabolism of cofactors and vitamins']",0.19712996037676642
MED134_14356,C0,tRNA nucleotidyltransferase (CCA-adding enzyme),['03018 RNA degradation [PATH:dok03018]'],"['09123 Folding, sorting and degradation']",0.19696261745624286
MED134_07064,C2,type I site-specific deoxyribonuclease,Unspecified,Unspecified,0.19684330137305772
MED134_08596,C1,methionyl-tRNA synthetase,"['00450 Selenocompound metabolism [PATH:dok00450]', '00970 Aminoacyl-tRNA biosynthesis [PATH:dok00970]']","['09106 Metabolism of other amino acids', '09122 Translation']",0.1962226910753055
MED134_14121,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.1956069906517919
